object_id,class,split,object_path
curtain_0045,curtain,train,curtain/train/curtain_0045.off
curtain_0046,curtain,train,curtain/train/curtain_0046.off
curtain_0047,curtain,train,curtain/train/curtain_0047.off
curtain_0048,curtain,train,curtain/train/curtain_0048.off
curtain_0049,curtain,train,curtain/train/curtain_0049.off
curtain_0050,curtain,train,curtain/train/curtain_0050.off
curtain_0051,curtain,train,curtain/train/curtain_0051.off
curtain_0052,curtain,train,curtain/train/curtain_0052.off
curtain_0053,curtain,train,curtain/train/curtain_0053.off
curtain_0054,curtain,train,curtain/train/curtain_0054.off
curtain_0055,curtain,train,curtain/train/curtain_0055.off
curtain_0056,curtain,train,curtain/train/curtain_0056.off
curtain_0057,curtain,train,curtain/train/curtain_0057.off
curtain_0058,curtain,train,curtain/train/curtain_0058.off
curtain_0059,curtain,train,curtain/train/curtain_0059.off
curtain_0060,curtain,train,curtain/train/curtain_0060.off
curtain_0061,curtain,train,curtain/train/curtain_0061.off
curtain_0062,curtain,train,curtain/train/curtain_0062.off
curtain_0063,curtain,train,curtain/train/curtain_0063.off
curtain_0064,curtain,train,curtain/train/curtain_0064.off
curtain_0065,curtain,train,curtain/train/curtain_0065.off
curtain_0066,curtain,train,curtain/train/curtain_0066.off
curtain_0067,curtain,train,curtain/train/curtain_0067.off
curtain_0068,curtain,train,curtain/train/curtain_0068.off
curtain_0069,curtain,train,curtain/train/curtain_0069.off
curtain_0070,curtain,train,curtain/train/curtain_0070.off
curtain_0071,curtain,train,curtain/train/curtain_0071.off
curtain_0072,curtain,train,curtain/train/curtain_0072.off
curtain_0073,curtain,train,curtain/train/curtain_0073.off
curtain_0074,curtain,train,curtain/train/curtain_0074.off
curtain_0075,curtain,train,curtain/train/curtain_0075.off
curtain_0076,curtain,train,curtain/train/curtain_0076.off
curtain_0077,curtain,train,curtain/train/curtain_0077.off
curtain_0078,curtain,train,curtain/train/curtain_0078.off
curtain_0079,curtain,train,curtain/train/curtain_0079.off
curtain_0080,curtain,train,curtain/train/curtain_0080.off
curtain_0081,curtain,train,curtain/train/curtain_0081.off
curtain_0082,curtain,train,curtain/train/curtain_0082.off
curtain_0083,curtain,train,curtain/train/curtain_0083.off
curtain_0084,curtain,train,curtain/train/curtain_0084.off
curtain_0085,curtain,train,curtain/train/curtain_0085.off
curtain_0086,curtain,train,curtain/train/curtain_0086.off
curtain_0087,curtain,train,curtain/train/curtain_0087.off
curtain_0088,curtain,train,curtain/train/curtain_0088.off
curtain_0089,curtain,train,curtain/train/curtain_0089.off
curtain_0090,curtain,train,curtain/train/curtain_0090.off
curtain_0091,curtain,train,curtain/train/curtain_0091.off
curtain_0092,curtain,train,curtain/train/curtain_0092.off
curtain_0093,curtain,train,curtain/train/curtain_0093.off
curtain_0094,curtain,train,curtain/train/curtain_0094.off
curtain_0095,curtain,train,curtain/train/curtain_0095.off
curtain_0096,curtain,train,curtain/train/curtain_0096.off
curtain_0097,curtain,train,curtain/train/curtain_0097.off
curtain_0098,curtain,train,curtain/train/curtain_0098.off
curtain_0099,curtain,train,curtain/train/curtain_0099.off
curtain_0100,curtain,train,curtain/train/curtain_0100.off
curtain_0101,curtain,train,curtain/train/curtain_0101.off
curtain_0102,curtain,train,curtain/train/curtain_0102.off
curtain_0103,curtain,train,curtain/train/curtain_0103.off
curtain_0104,curtain,train,curtain/train/curtain_0104.off
curtain_0105,curtain,train,curtain/train/curtain_0105.off
curtain_0106,curtain,train,curtain/train/curtain_0106.off
curtain_0107,curtain,train,curtain/train/curtain_0107.off
curtain_0108,curtain,train,curtain/train/curtain_0108.off
curtain_0109,curtain,train,curtain/train/curtain_0109.off
curtain_0110,curtain,train,curtain/train/curtain_0110.off
curtain_0111,curtain,train,curtain/train/curtain_0111.off
curtain_0112,curtain,train,curtain/train/curtain_0112.off
curtain_0113,curtain,train,curtain/train/curtain_0113.off
curtain_0114,curtain,train,curtain/train/curtain_0114.off
curtain_0115,curtain,train,curtain/train/curtain_0115.off
curtain_0116,curtain,train,curtain/train/curtain_0116.off
curtain_0117,curtain,train,curtain/train/curtain_0117.off
curtain_0118,curtain,train,curtain/train/curtain_0118.off
curtain_0119,curtain,train,curtain/train/curtain_0119.off
curtain_0120,curtain,train,curtain/train/curtain_0120.off
curtain_0121,curtain,train,curtain/train/curtain_0121.off
curtain_0122,curtain,train,curtain/train/curtain_0122.off
curtain_0123,curtain,train,curtain/train/curtain_0123.off
curtain_0124,curtain,train,curtain/train/curtain_0124.off
curtain_0125,curtain,train,curtain/train/curtain_0125.off
curtain_0126,curtain,train,curtain/train/curtain_0126.off
curtain_0127,curtain,train,curtain/train/curtain_0127.off
curtain_0128,curtain,train,curtain/train/curtain_0128.off
curtain_0129,curtain,train,curtain/train/curtain_0129.off
curtain_0130,curtain,train,curtain/train/curtain_0130.off
curtain_0131,curtain,train,curtain/train/curtain_0131.off
curtain_0132,curtain,train,curtain/train/curtain_0132.off
curtain_0133,curtain,train,curtain/train/curtain_0133.off
curtain_0134,curtain,train,curtain/train/curtain_0134.off
curtain_0135,curtain,train,curtain/train/curtain_0135.off
curtain_0136,curtain,train,curtain/train/curtain_0136.off
curtain_0137,curtain,train,curtain/train/curtain_0137.off
curtain_0138,curtain,train,curtain/train/curtain_0138.off
door_0110,door,test,door/test/door_0110.off
door_0111,door,test,door/test/door_0111.off
door_0112,door,test,door/test/door_0112.off
door_0113,door,test,door/test/door_0113.off
door_0114,door,test,door/test/door_0114.off
door_0115,door,test,door/test/door_0115.off
door_0116,door,test,door/test/door_0116.off
door_0117,door,test,door/test/door_0117.off
door_0118,door,test,door/test/door_0118.off
door_0119,door,test,door/test/door_0119.off
door_0120,door,test,door/test/door_0120.off
door_0121,door,test,door/test/door_0121.off
door_0122,door,test,door/test/door_0122.off
door_0123,door,test,door/test/door_0123.off
door_0124,door,test,door/test/door_0124.off
door_0125,door,test,door/test/door_0125.off
door_0126,door,test,door/test/door_0126.off
door_0127,door,test,door/test/door_0127.off
door_0128,door,test,door/test/door_0128.off
door_0129,door,test,door/test/door_0129.off
door_0001,door,train,door/train/door_0001.off
door_0002,door,train,door/train/door_0002.off
door_0003,door,train,door/train/door_0003.off
door_0004,door,train,door/train/door_0004.off
door_0005,door,train,door/train/door_0005.off
door_0006,door,train,door/train/door_0006.off
door_0007,door,train,door/train/door_0007.off
door_0008,door,train,door/train/door_0008.off
door_0009,door,train,door/train/door_0009.off
door_0010,door,train,door/train/door_0010.off
door_0011,door,train,door/train/door_0011.off
door_0012,door,train,door/train/door_0012.off
door_0013,door,train,door/train/door_0013.off
door_0014,door,train,door/train/door_0014.off
door_0015,door,train,door/train/door_0015.off
door_0016,door,train,door/train/door_0016.off
door_0017,door,train,door/train/door_0017.off
door_0018,door,train,door/train/door_0018.off
door_0019,door,train,door/train/door_0019.off
door_0020,door,train,door/train/door_0020.off
door_0021,door,train,door/train/door_0021.off
door_0022,door,train,door/train/door_0022.off
door_0023,door,train,door/train/door_0023.off
door_0024,door,train,door/train/door_0024.off
door_0025,door,train,door/train/door_0025.off
door_0026,door,train,door/train/door_0026.off
door_0027,door,train,door/train/door_0027.off
door_0028,door,train,door/train/door_0028.off
door_0029,door,train,door/train/door_0029.off
door_0030,door,train,door/train/door_0030.off
door_0031,door,train,door/train/door_0031.off
door_0032,door,train,door/train/door_0032.off
door_0033,door,train,door/train/door_0033.off
door_0034,door,train,door/train/door_0034.off
door_0035,door,train,door/train/door_0035.off
door_0036,door,train,door/train/door_0036.off
door_0037,door,train,door/train/door_0037.off
door_0038,door,train,door/train/door_0038.off
door_0039,door,train,door/train/door_0039.off
door_0040,door,train,door/train/door_0040.off
door_0041,door,train,door/train/door_0041.off
door_0042,door,train,door/train/door_0042.off
door_0043,door,train,door/train/door_0043.off
door_0044,door,train,door/train/door_0044.off
door_0045,door,train,door/train/door_0045.off
door_0046,door,train,door/train/door_0046.off
door_0047,door,train,door/train/door_0047.off
door_0048,door,train,door/train/door_0048.off
door_0049,door,train,door/train/door_0049.off
door_0050,door,train,door/train/door_0050.off
door_0051,door,train,door/train/door_0051.off
door_0052,door,train,door/train/door_0052.off
door_0053,door,train,door/train/door_0053.off
door_0054,door,train,door/train/door_0054.off
door_0055,door,train,door/train/door_0055.off
door_0056,door,train,door/train/door_0056.off
door_0057,door,train,door/train/door_0057.off
door_0058,door,train,door/train/door_0058.off
door_0059,door,train,door/train/door_0059.off
door_0060,door,train,door/train/door_0060.off
door_0061,door,train,door/train/door_0061.off
door_0062,door,train,door/train/door_0062.off
door_0063,door,train,door/train/door_0063.off
door_0064,door,train,door/train/door_0064.off
door_0065,door,train,door/train/door_0065.off
door_0066,door,train,door/train/door_0066.off
door_0067,door,train,door/train/door_0067.off
door_0068,door,train,door/train/door_0068.off
door_0069,door,train,door/train/door_0069.off
door_0070,door,train,door/train/door_0070.off
door_0071,door,train,door/train/door_0071.off
door_0072,door,train,door/train/door_0072.off
door_0073,door,train,door/train/door_0073.off
door_0074,door,train,door/train/door_0074.off
door_0075,door,train,door/train/door_0075.off
door_0076,door,train,door/train/door_0076.off
door_0077,door,train,door/train/door_0077.off
door_0078,door,train,door/train/door_0078.off
door_0079,door,train,door/train/door_0079.off
door_0080,door,train,door/train/door_0080.off
door_0081,door,train,door/train/door_0081.off
door_0082,door,train,door/train/door_0082.off
door_0083,door,train,door/train/door_0083.off
door_0084,door,train,door/train/door_0084.off
door_0085,door,train,door/train/door_0085.off
door_0086,door,train,door/train/door_0086.off
door_0087,door,train,door/train/door_0087.off
door_0088,door,train,door/train/door_0088.off
door_0089,door,train,door/train/door_0089.off
door_0090,door,train,door/train/door_0090.off
door_0091,door,train,door/train/door_0091.off
door_0092,door,train,door/train/door_0092.off
door_0093,door,train,door/train/door_0093.off
door_0094,door,train,door/train/door_0094.off
door_0095,door,train,door/train/door_0095.off
door_0096,door,train,door/train/door_0096.off
door_0097,door,train,door/train/door_0097.off
door_0098,door,train,door/train/door_0098.off
door_0099,door,train,door/train/door_0099.off
door_0100,door,train,door/train/door_0100.off
door_0101,door,train,door/train/door_0101.off
door_0102,door,train,door/train/door_0102.off
door_0103,door,train,door/train/door_0103.off
door_0104,door,train,door/train/door_0104.off
door_0105,door,train,door/train/door_0105.off
door_0106,door,train,door/train/door_0106.off
door_0107,door,train,door/train/door_0107.off
door_0108,door,train,door/train/door_0108.off
door_0109,door,train,door/train/door_0109.off
guitar_0156,guitar,test,guitar/test/guitar_0156.off
guitar_0157,guitar,test,guitar/test/guitar_0157.off
guitar_0158,guitar,test,guitar/test/guitar_0158.off
guitar_0159,guitar,test,guitar/test/guitar_0159.off
guitar_0160,guitar,test,guitar/test/guitar_0160.off
guitar_0161,guitar,test,guitar/test/guitar_0161.off
guitar_0162,guitar,test,guitar/test/guitar_0162.off
guitar_0163,guitar,test,guitar/test/guitar_0163.off
guitar_0164,guitar,test,guitar/test/guitar_0164.off
guitar_0165,guitar,test,guitar/test/guitar_0165.off
guitar_0166,guitar,test,guitar/test/guitar_0166.off
guitar_0167,guitar,test,guitar/test/guitar_0167.off
guitar_0168,guitar,test,guitar/test/guitar_0168.off
guitar_0169,guitar,test,guitar/test/guitar_0169.off
guitar_0170,guitar,test,guitar/test/guitar_0170.off
guitar_0171,guitar,test,guitar/test/guitar_0171.off
guitar_0172,guitar,test,guitar/test/guitar_0172.off
guitar_0173,guitar,test,guitar/test/guitar_0173.off
guitar_0174,guitar,test,guitar/test/guitar_0174.off
guitar_0175,guitar,test,guitar/test/guitar_0175.off
guitar_0176,guitar,test,guitar/test/guitar_0176.off
guitar_0177,guitar,test,guitar/test/guitar_0177.off
guitar_0178,guitar,test,guitar/test/guitar_0178.off
guitar_0179,guitar,test,guitar/test/guitar_0179.off
guitar_0180,guitar,test,guitar/test/guitar_0180.off
guitar_0181,guitar,test,guitar/test/guitar_0181.off
guitar_0182,guitar,test,guitar/test/guitar_0182.off
guitar_0183,guitar,test,guitar/test/guitar_0183.off
guitar_0184,guitar,test,guitar/test/guitar_0184.off
guitar_0185,guitar,test,guitar/test/guitar_0185.off
guitar_0186,guitar,test,guitar/test/guitar_0186.off
guitar_0187,guitar,test,guitar/test/guitar_0187.off
guitar_0188,guitar,test,guitar/test/guitar_0188.off
guitar_0189,guitar,test,guitar/test/guitar_0189.off
guitar_0190,guitar,test,guitar/test/guitar_0190.off
guitar_0191,guitar,test,guitar/test/guitar_0191.off
guitar_0192,guitar,test,guitar/test/guitar_0192.off
guitar_0193,guitar,test,guitar/test/guitar_0193.off
guitar_0194,guitar,test,guitar/test/guitar_0194.off
guitar_0195,guitar,test,guitar/test/guitar_0195.off
guitar_0196,guitar,test,guitar/test/guitar_0196.off
guitar_0197,guitar,test,guitar/test/guitar_0197.off
guitar_0198,guitar,test,guitar/test/guitar_0198.off
guitar_0199,guitar,test,guitar/test/guitar_0199.off
guitar_0200,guitar,test,guitar/test/guitar_0200.off
guitar_0201,guitar,test,guitar/test/guitar_0201.off
guitar_0202,guitar,test,guitar/test/guitar_0202.off
guitar_0203,guitar,test,guitar/test/guitar_0203.off
guitar_0204,guitar,test,guitar/test/guitar_0204.off
guitar_0205,guitar,test,guitar/test/guitar_0205.off
guitar_0206,guitar,test,guitar/test/guitar_0206.off
guitar_0207,guitar,test,guitar/test/guitar_0207.off
guitar_0208,guitar,test,guitar/test/guitar_0208.off
guitar_0209,guitar,test,guitar/test/guitar_0209.off
guitar_0210,guitar,test,guitar/test/guitar_0210.off
guitar_0211,guitar,test,guitar/test/guitar_0211.off
guitar_0212,guitar,test,guitar/test/guitar_0212.off
guitar_0213,guitar,test,guitar/test/guitar_0213.off
guitar_0214,guitar,test,guitar/test/guitar_0214.off
guitar_0215,guitar,test,guitar/test/guitar_0215.off
guitar_0216,guitar,test,guitar/test/guitar_0216.off
guitar_0217,guitar,test,guitar/test/guitar_0217.off
guitar_0218,guitar,test,guitar/test/guitar_0218.off
guitar_0219,guitar,test,guitar/test/guitar_0219.off
guitar_0220,guitar,test,guitar/test/guitar_0220.off
guitar_0221,guitar,test,guitar/test/guitar_0221.off
guitar_0222,guitar,test,guitar/test/guitar_0222.off
guitar_0223,guitar,test,guitar/test/guitar_0223.off
guitar_0224,guitar,test,guitar/test/guitar_0224.off
guitar_0225,guitar,test,guitar/test/guitar_0225.off
guitar_0226,guitar,test,guitar/test/guitar_0226.off
guitar_0227,guitar,test,guitar/test/guitar_0227.off
guitar_0228,guitar,test,guitar/test/guitar_0228.off
guitar_0229,guitar,test,guitar/test/guitar_0229.off
guitar_0230,guitar,test,guitar/test/guitar_0230.off
guitar_0231,guitar,test,guitar/test/guitar_0231.off
guitar_0232,guitar,test,guitar/test/guitar_0232.off
guitar_0233,guitar,test,guitar/test/guitar_0233.off
guitar_0234,guitar,test,guitar/test/guitar_0234.off
guitar_0235,guitar,test,guitar/test/guitar_0235.off
guitar_0236,guitar,test,guitar/test/guitar_0236.off
guitar_0237,guitar,test,guitar/test/guitar_0237.off
guitar_0238,guitar,test,guitar/test/guitar_0238.off
guitar_0239,guitar,test,guitar/test/guitar_0239.off
guitar_0240,guitar,test,guitar/test/guitar_0240.off
guitar_0241,guitar,test,guitar/test/guitar_0241.off
guitar_0242,guitar,test,guitar/test/guitar_0242.off
guitar_0243,guitar,test,guitar/test/guitar_0243.off
guitar_0244,guitar,test,guitar/test/guitar_0244.off
guitar_0245,guitar,test,guitar/test/guitar_0245.off
guitar_0246,guitar,test,guitar/test/guitar_0246.off
guitar_0247,guitar,test,guitar/test/guitar_0247.off
guitar_0248,guitar,test,guitar/test/guitar_0248.off
guitar_0249,guitar,test,guitar/test/guitar_0249.off
guitar_0250,guitar,test,guitar/test/guitar_0250.off
guitar_0251,guitar,test,guitar/test/guitar_0251.off
guitar_0252,guitar,test,guitar/test/guitar_0252.off
guitar_0253,guitar,test,guitar/test/guitar_0253.off
guitar_0254,guitar,test,guitar/test/guitar_0254.off
guitar_0255,guitar,test,guitar/test/guitar_0255.off
guitar_0001,guitar,train,guitar/train/guitar_0001.off
guitar_0002,guitar,train,guitar/train/guitar_0002.off
guitar_0003,guitar,train,guitar/train/guitar_0003.off
guitar_0004,guitar,train,guitar/train/guitar_0004.off
guitar_0005,guitar,train,guitar/train/guitar_0005.off
guitar_0006,guitar,train,guitar/train/guitar_0006.off
guitar_0007,guitar,train,guitar/train/guitar_0007.off
guitar_0008,guitar,train,guitar/train/guitar_0008.off
guitar_0009,guitar,train,guitar/train/guitar_0009.off
guitar_0010,guitar,train,guitar/train/guitar_0010.off
guitar_0011,guitar,train,guitar/train/guitar_0011.off
guitar_0012,guitar,train,guitar/train/guitar_0012.off
guitar_0013,guitar,train,guitar/train/guitar_0013.off
guitar_0014,guitar,train,guitar/train/guitar_0014.off
guitar_0015,guitar,train,guitar/train/guitar_0015.off
guitar_0016,guitar,train,guitar/train/guitar_0016.off
guitar_0017,guitar,train,guitar/train/guitar_0017.off
guitar_0018,guitar,train,guitar/train/guitar_0018.off
guitar_0019,guitar,train,guitar/train/guitar_0019.off
